,ID,Stock,Description
9,002787,华源控股,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,002788,鹭燕医药,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
11,002789,建艺集团,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
12,002790,瑞尔特,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
13,002791,坚朗五金,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
14,002792,通宇通讯,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
15,002793,罗欣药业,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
16,002795,永和智控,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
17,002796,世嘉科技,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
18,002797,第一创业,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
19,002798,帝欧家居,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
20,002799,环球印务,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
21,002800,天顺股份,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
22,002801,微光股份,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
23,002802,洪汇新材,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
24,002803,吉宏股份,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
25,002805,丰元股份,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
26,002806,华锋股份,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,002807,江阴银行,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
28,002808,恒久科技,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,002809,红墙股份,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,002810,山东赫达,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
1,002811,郑中设计,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
2,002812,恩捷股份,近日消息面活跃，主力资金有介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
3,002813,路畅科技,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,002815,崇达技术,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
5,002816,和科达,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
6,002817,黄山胶囊,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
7,002818,富森美,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,002819,东方中科,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
9,002820,桂发祥,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,002821,凯莱英,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿增强。
11,002822,中装建设,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
12,002823,凯中精密,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
13,002824,和胜股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,002825,纳尔股份,近日消息面活跃，主力资金有介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
15,002826,易明医药,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
16,002827,高争民爆,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
17,002828,贝肯能源,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
18,002829,星网宇达,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
19,002830,名雕股份,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
20,002831,裕同科技,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
21,002832,比音勒芬,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
22,002833,弘亚数控,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
23,002835,同为股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
24,002836,新宏泽,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
25,002837,英维克,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
26,002838,道恩股份,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
27,002839,张家港行,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
28,002840,华统股份,近日消息面活跃，主力资金有介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
29,002841,视源股份,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,002842,翔鹭钨业,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
1,002843,泰嘉股份,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
2,002845,同兴达,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
3,002846,英联股份,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,002847,盐津铺子,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
5,002848,高斯贝尔,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,002849,威星智能,近日消息面一般，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
7,002850,科达利,近日消息面一般，主力资金有介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
8,002851,麦格米特,近日消息面活跃，主力资金有介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
9,002852,道道全,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,002853,皮阿诺,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
11,002855,捷荣技术,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
12,002856,美芝股份,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
13,002857,三晖电气,近日消息面无变化，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,002858,力盛赛车,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
15,002859,洁美科技,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
16,002860,星帅尔,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
17,002861,瀛通通讯,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
18,002862,实丰文化,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
19,002863,今飞凯达,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
20,002864,盘龙药业,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
21,002865,钧达股份,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
22,002866,传艺科技,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
23,002867,周大生,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
24,002868,绿康生化,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
25,002869,金溢科技,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
26,002870,香山股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,002871,伟隆股份,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
28,002872,ST天圣,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,002873,新天药业,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,002875,安奈儿,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
1,002876,三利谱,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
2,002877,智能自控,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
3,002878,元隆雅图,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,002879,长缆科技,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
5,002880,卫光生物,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,002881,美格智能,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
7,002882,金龙羽,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,002883,中设股份,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
9,002884,凌霄泵业,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿无明显变化。
10,002885,京泉华,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
11,002886,沃特股份,近日消息面活跃，主力资金有流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
12,002887,绿茵生态,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
13,002888,惠威科技,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,002889,东方嘉盛,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
15,002890,弘宇股份,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
16,002891,中宠股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
17,002892,科力尔,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
18,002893,华通热力,近日消息面无变化，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
19,002895,川恒股份,近日消息面活跃，主力资金无明显迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
20,002896,中大力德,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
21,002897,意华股份,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
22,002898,赛隆药业,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
23,002899,英派斯,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
24,002900,哈三联,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
25,002901,大博医疗,近日消息面一般，主力资金无明显迹象，短期呈现上升趋势。公司质地良好，市场关注意愿增强。
26,002902,铭普光磁,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
27,002903,宇环数控,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
28,002905,金逸影视,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,002906,华阳集团,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,002907,华森制药,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
1,002908,德生科技,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
2,002909,集泰股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
3,002910,庄园牧场,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,002911,佛燃能源,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
5,002912,中新赛克,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
6,002913,奥士康,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
7,002915,中欣氟材,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
8,002916,深南电路,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
9,002917,金奥博,近日消息面无变化，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,002918,蒙娜丽莎,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
11,002919,名臣健康,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿增强。
12,002920,德赛西威,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
13,002921,联诚精密,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,002922,伊戈尔,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
15,002923,润都股份,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
16,002925,盈趣科技,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿无明显变化。
17,002926,华西证券,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
18,002927,泰永长征,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
19,002928,华夏航空,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
20,002929,润建股份,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
21,002930,宏川智慧,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
22,002931,锋龙股份,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
23,002932,明德生物,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿减弱。
24,002933,新兴装备,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
25,002935,天奥电子,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
26,002936,郑州银行,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,002937,兴瑞科技,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
28,002938,鹏鼎控股,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,002939,长城证券,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
0,002940,昂利康,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
1,002941,新疆交建,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
2,002942,新农股份,近日消息面一般，主力资金有介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
3,002943,宇晶股份,近日消息面一般，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
4,002945,华林证券,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
5,002946,新乳业,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,002947,恒铭达,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
7,002948,青岛银行,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,002949,华阳国际,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
9,002950,奥美医疗,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,002951,金时科技,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
11,002952,亚世光电,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
12,002953,日丰股份,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
13,002955,鸿合科技,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
14,002956,西麦食品,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
15,002957,科瑞技术,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
16,002958,青农商行,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
17,002959,小熊电器,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
18,002960,青鸟消防,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
19,002961,瑞达期货,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
20,002962,五方光电,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
21,002963,豪尔赛,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
22,002965,祥鑫科技,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
23,002966,苏州银行,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
24,002967,广电计量,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
25,002968,新大正,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
26,002969,嘉美包装,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,002970,锐明技术,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
28,002971,和远气体,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,002972,科安达,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,002973,侨银股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
1,002975,博杰股份,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
2,002976,瑞玛工业,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
3,002977,天箭科技,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,002978,安宁股份,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿无明显变化。
5,002979,雷赛智能,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
6,002980,华盛昌,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
7,002981,朝阳科技,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,002982,湘佳股份,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
9,002983,芯瑞达,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,002984,森麒麟,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
11,002985,北摩高科,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
12,002986,宇新股份,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
13,002987,京北方,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
14,002988,豪美新材,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
15,002989,中天精装,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
16,002990,盛视科技,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
17,002991,甘源食品,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
18,002992,宝明科技,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
19,002993,奥海科技,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
20,002995,天地在线,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
21,002996,顺博合金,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
22,002997,瑞鹄模具,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
23,002998,优彩资源,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
24,002999,天禾股份,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
25,003000,劲仔食品,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
26,003001,中岩大地,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,003002,壶化股份,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
28,003003,天元股份,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,003004,声迅股份,近日消息面一般，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,003005,竞业达,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
1,003006,百亚股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
2,003007,直真科技,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
3,003008,开普检测,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,003009,中天火箭,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
5,003010,若羽臣,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
6,003011,海象新材,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
7,003012,东鹏控股,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
8,003013,地铁设计,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
9,003015,日久光电,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,003016,欣贺股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
11,003017,大洋生物,近日消息面一般，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
12,003018,金富科技,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
13,003019,宸展光电,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,003020,立方制药,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
15,003021,兆威机电,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
16,003022,联泓新科,近日消息面活跃，主力资金有介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
17,003023,彩虹集团,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
18,003025,思进智能,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
